2010-12-23,99,-21
2010-12-22,99,-20
2010-12-21,99,-19
2010-12-20,93,-18
2010-12-17,96,-15
2010-12-16,97,-14
2010-12-15,98,-13
2010-12-14,99,-12
2010-12-13,95,-11
2010-12-10,98,-8
2010-12-09,99,-7
2010-12-08,98,-6
2010-12-07,99,-5
2010-12-06,72,-4
2010-12-03,75,-1
2010-12-02,76,0
2010-12-01,77,1
2010-11-30,78,2
2010-11-29,79,3
2010-11-26,82,6
2010-11-24,84,8
2010-11-23,85,9
2010-11-22,86,10
2010-11-19,89,13
2010-11-18,90,14
2010-11-17,91,15
2010-11-16,92,16
2010-11-15,93,17
2010-11-12,96,20
2010-11-11,97,21
2010-11-10,98,22
2010-11-09,99,23
2010-11-08,96,24
2010-11-05,99,27
2010-11-04,83,28
2010-11-03,84,29
2010-11-02,85,30
2010-11-01,86,31
2010-10-29,89,34
2010-10-28,90,35
2010-10-27,91,36
2010-10-26,92,37
2010-10-25,93,38
2010-10-22,96,41
2010-10-21,97,42
2010-10-20,98,43
2010-10-19,99,44
2010-10-18,97,45
2010-10-15,99,48
2010-10-14,99,49
2010-10-13,99,50
2010-10-12,99,-45
2010-10-11,97,-44
2010-10-08,86,-41
2010-10-07,87,-40
2010-10-06,88,-39
2010-10-05,89,-38
2010-10-04,90,-37
2010-10-01,93,-34
2010-09-30,94,-33
2010-09-29,95,-45
2010-09-28,96,-44
2010-09-27,97,-43
2010-09-24,99,-40
2010-09-23,99,-39
2010-09-22,99,-38
2010-09-21,99,-37
2010-09-20,96,-36
2010-09-17,99,-33
2010-09-16,10,-32
2010-09-15,11,-31
2010-09-14,12,-30
2010-09-13,13,-29
2010-09-10,16,-26
2010-09-09,17,-25
2010-09-08,18,-24
2010-09-07,19,-23
2010-09-03,23,-19
2010-09-02,24,-18
2010-09-01,25,-17
2010-08-31,26,-16
2010-08-30,27,-15
2010-08-27,30,-12
2010-08-26,31,-11
2010-08-25,32,-10
2010-08-24,33,-9
2010-08-23,34,-45
2010-08-20,37,-42
2010-08-19,38,-43
2010-08-18,39,-45
2010-08-17,40,-45
2010-08-16,41,-44
2010-08-13,44,-41
2010-08-12,45,-43
2010-08-11,46,-45
2010-08-10,47,-44
2010-08-09,48,-43
2010-08-06,51,-40
2010-08-05,52,-39
2010-08-04,53,-38
2010-08-03,54,-37
2010-08-02,55,-36
2010-07-30,58,-33
2010-07-29,59,-43
2010-07-28,60,-45
2010-07-27,61,-45
2010-07-26,62,-45
2010-07-23,65,-43
2010-07-22,66,-42
2010-07-21,67,-45
2010-07-20,68,-45
2010-07-19,69,-45
2010-07-16,72,-43
2010-07-15,73,-42
2010-07-14,74,-41
2010-07-13,75,-40
2010-07-12,76,-39
2010-07-09,79,-36
2010-07-08,80,-35
2010-07-07,81,-34
2010-07-06,82,-46
2010-07-02,86,-42
2010-07-01,87,-43
2010-06-30,88,-42
2010-06-29,89,-45
2010-06-28,90,-44
2010-06-25,93,-41
2010-06-24,94,-40
2010-06-23,95,-39
2010-06-22,96,-38
2010-06-21,97,-37
2010-06-18,99,-34
2010-06-17,45,-33
2010-06-16,46,-32
2010-06-15,47,-31
2010-06-14,48,-30
2010-06-11,51,-27
2010-06-10,52,-26
2010-06-09,53,-25
2010-06-08,54,-24
2010-06-07,55,-23
2010-06-04,58,-20
2010-06-03,59,-19
2010-06-02,60,-18
2010-06-01,61,-17
2010-05-28,65,-13
2010-05-27,66,-12
